coicop,date,variable,values
Headline inflation,2021-04-01,1-year inflation,0.006309816357900404
Headline inflation,2021-04-01,3-year inflation,0.004749228888397703
Headline inflation,2021-05-01,1-year inflation,0.0072347870520232385
Headline inflation,2021-05-01,3-year inflation,0.004665766972211427
Headline inflation,2021-06-01,1-year inflation,0.005932074993604198
Headline inflation,2021-06-01,3-year inflation,0.005002632567180989
Headline inflation,2021-07-01,1-year inflation,0.00902117492314897
Headline inflation,2021-07-01,3-year inflation,0.004744436678595989
Headline inflation,2021-08-01,1-year inflation,0.007029165656119385
Headline inflation,2021-08-01,3-year inflation,0.004589800648818798
Headline inflation,2021-09-01,1-year inflation,0.007663641581706588
Headline inflation,2021-09-01,3-year inflation,0.0049817412811984565
Headline inflation,2021-10-01,1-year inflation,0.009750100916463902
Headline inflation,2021-10-01,3-year inflation,0.0050244460153479435
Headline inflation,2021-11-01,1-year inflation,0.012761800130775498
Headline inflation,2021-11-01,3-year inflation,0.005350997965060206
Headline inflation,2021-12-01,1-year inflation,0.013428935930286448
Headline inflation,2021-12-01,3-year inflation,0.0056346954436741125
Headline inflation,2022-01-01,1-year inflation,0.014732209215360823
Headline inflation,2022-01-01,3-year inflation,0.005956595184077854
Headline inflation,2022-02-01,1-year inflation,0.015163599980191823
Headline inflation,2022-02-01,3-year inflation,0.005374167560801296
Headline inflation,2022-03-01,1-year inflation,0.019180652782661983
Headline inflation,2022-03-01,3-year inflation,0.007703580243237785
Headline inflation,2022-04-01,1-year inflation,0.018171335791309532
Headline inflation,2022-04-01,3-year inflation,0.007145707227852954
Headline inflation,2022-05-01,1-year inflation,0.01786273073600816
Headline inflation,2022-05-01,3-year inflation,0.007011892752483659
Headline inflation,2022-06-01,1-year inflation,0.01862446483867284
Headline inflation,2022-06-01,3-year inflation,0.006918230534354237
Headline inflation,2022-07-01,1-year inflation,0.020192517106871304
Headline inflation,2022-07-01,3-year inflation,0.007355176107349528
Headline inflation,2022-08-01,1-year inflation,0.02246674733803899
Headline inflation,2022-08-01,3-year inflation,0.00817082975852928
Headline inflation,2022-09-01,1-year inflation,0.028915223193113366
Headline inflation,2022-09-01,3-year inflation,0.011081689255759114
Headline inflation,2022-10-01,1-year inflation,0.029641210175586814
Headline inflation,2022-10-01,3-year inflation,0.011108724871909215
Headline inflation,2022-11-01,1-year inflation,0.025499420698890423
Headline inflation,2022-11-01,3-year inflation,0.01044477038116256
Headline inflation,2022-12-01,1-year inflation,0.025374257000113913
Headline inflation,2022-12-01,3-year inflation,0.010278897247602049
Headline inflation,2023-01-01,1-year inflation,0.02117244794642082
Headline inflation,2023-01-01,3-year inflation,0.009906078875159695
Headline inflation,2023-02-01,1-year inflation,0.019651791437442282
Headline inflation,2023-02-01,3-year inflation,0.009270031028155833
Headline inflation,2023-03-01,1-year inflation,0.021323267262518587
Headline inflation,2023-03-01,3-year inflation,0.008962388670896455
Headline inflation,2023-04-01,1-year inflation,0.01933321775041502
Headline inflation,2023-04-01,3-year inflation,0.008913619281780506
Headline inflation,2023-05-01,1-year inflation,0.01831748988017988
Headline inflation,2023-05-01,3-year inflation,0.009314113654620444
Headline inflation,2023-06-01,1-year inflation,0.019950156671135533
Headline inflation,2023-06-01,3-year inflation,0.008876235596025479
Headline inflation,2023-07-01,1-year inflation,0.016709618819280597
Headline inflation,2023-07-01,3-year inflation,0.009347766102716926
Headline inflation,2023-08-01,1-year inflation,0.01570097269520374
Headline inflation,2023-08-01,3-year inflation,0.008592124420532674
Headline inflation,2023-09-01,1-year inflation,0.017305158136312587
Headline inflation,2023-09-01,3-year inflation,0.008802722910377241
Headline inflation,2023-10-01,1-year inflation,0.017406792288730346
Headline inflation,2023-10-01,3-year inflation,0.00860784880375116
Headline inflation,2023-11-01,1-year inflation,0.01439597422064109
Headline inflation,2023-11-01,3-year inflation,0.009366782920365411
Headline inflation,2023-12-01,1-year inflation,0.015655491907832286
Headline inflation,2023-12-01,3-year inflation,0.009108634762414466
Headline inflation,2024-01-01,1-year inflation,0.010218732061356667
Headline inflation,2024-01-01,3-year inflation,0.008849746307829967
Headline inflation,2024-02-01,1-year inflation,0.009248453870848824
Headline inflation,2024-02-01,3-year inflation,0.008098026210818865
Headline inflation,2024-03-01,1-year inflation,0.008333679715719322
Headline inflation,2024-03-01,3-year inflation,0.008389734218763274
Headline inflation,2024-04-01,1-year inflation,0.009553787719337785
Headline inflation,2024-04-01,3-year inflation,0.008389664084162429
Headline inflation,2024-05-01,1-year inflation,0.010493680780891208
Headline inflation,2024-05-01,3-year inflation,0.008332602053919157
Headline inflation,2024-06-01,1-year inflation,0.010308461801170609
Headline inflation,2024-06-01,3-year inflation,0.008138606146820292
Headline inflation,2024-07-01,1-year inflation,0.008189222242097534
Headline inflation,2024-07-01,3-year inflation,0.007904425120327335
Headline inflation,2024-08-01,1-year inflation,0.007209479520598586
Headline inflation,2024-08-01,3-year inflation,0.007910066751880265
Headline inflation,2024-09-01,1-year inflation,0.008645048071008514
Headline inflation,2024-09-01,3-year inflation,0.008238341122128363
Headline inflation,2024-10-01,1-year inflation,0.008895867845765206
Headline inflation,2024-10-01,3-year inflation,0.008353046790706118
Headline inflation,2024-11-01,1-year inflation,0.008300537174949631
Headline inflation,2024-11-01,3-year inflation,0.007793462501518478
Headline inflation,2024-12-01,1-year inflation,0.008602403621854323
Headline inflation,2024-12-01,3-year inflation,0.007999751778824685
Headline inflation,2025-01-01,1-year inflation,0.00733845202471324
Headline inflation,2025-01-01,3-year inflation,0.007548546377513846
Headline inflation,2025-02-01,1-year inflation,0.00960957762475472
Headline inflation,2025-02-01,3-year inflation,0.007678029566451025
Headline inflation,2025-03-01,1-year inflation,0.008081249072740698
Headline inflation,2025-03-01,3-year inflation,0.0076063275127452356
Headline inflation,2025-04-01,1-year inflation,0.008392245230827088
Headline inflation,2025-04-01,3-year inflation,0.006297949413686547
Headline inflation,2025-05-01,1-year inflation,0.008226157054455596
Headline inflation,2025-05-01,3-year inflation,0.00613216866654629
Headline inflation,2025-06-01,1-year inflation,0.0077220973222762975
Headline inflation,2025-06-01,3-year inflation,0.006668337314769948
Headline inflation,2025-07-01,1-year inflation,0.008241659538646988
Headline inflation,2025-07-01,3-year inflation,0.005778899274814421
Headline inflation,2025-08-01,1-year inflation,0.008643051546896817
Headline inflation,2025-08-01,3-year inflation,0.005715051078261948
Core inflation,2001-01-01,1-year inflation,0.011428646688390795
Core inflation,2001-02-01,1-year inflation,0.011068790771006115
Core inflation,2001-03-01,1-year inflation,0.010468180717438661
Core inflation,2001-04-01,1-year inflation,0.010997338107877227
Core inflation,2001-05-01,1-year inflation,0.009815209177752632
Core inflation,2001-06-01,1-year inflation,0.010213785973335191
Core inflation,2001-07-01,1-year inflation,0.010268609368157086
Core inflation,2001-08-01,1-year inflation,0.009868443458246947
Core inflation,2001-09-01,1-year inflation,0.010065218751312782
Core inflation,2001-10-01,1-year inflation,0.010362842778920111
Core inflation,2001-11-01,1-year inflation,0.010387985982792858
Core inflation,2001-12-01,1-year inflation,0.010839833965610557
Core inflation,2002-01-01,1-year inflation,0.010441174516116623
Core inflation,2002-02-01,1-year inflation,0.009692840965501732
Core inflation,2002-03-01,1-year inflation,0.009494144859868842
Core inflation,2002-04-01,1-year inflation,0.010833617042335446
Core inflation,2002-05-01,1-year inflation,0.010135312368584275
Core inflation,2002-06-01,1-year inflation,0.010228314617114185
Core inflation,2002-07-01,1-year inflation,0.009943695953221459
Core inflation,2002-08-01,1-year inflation,0.010746684391634278
Core inflation,2002-09-01,1-year inflation,0.0104956937224009
Core inflation,2002-10-01,1-year inflation,0.010643130962653439
Core inflation,2002-11-01,1-year inflation,0.010697942386072629
Core inflation,2002-12-01,1-year inflation,0.011419043368560576
Core inflation,2003-01-01,1-year inflation,0.011153762614861088
Core inflation,2003-01-01,3-year inflation,0.010290406599766192
Core inflation,2003-02-01,1-year inflation,0.011174185347865268
Core inflation,2003-02-01,3-year inflation,0.009401827056516234
Core inflation,2003-03-01,1-year inflation,0.011121422501748374
Core inflation,2003-03-01,3-year inflation,0.009527777237644487
Core inflation,2003-04-01,1-year inflation,0.010476340909207515
Core inflation,2003-04-01,3-year inflation,0.009786208292000371
Core inflation,2003-05-01,1-year inflation,0.011373464408674348
Core inflation,2003-05-01,3-year inflation,0.009386551553354506
Core inflation,2003-06-01,1-year inflation,0.010818140304353397
Core inflation,2003-06-01,3-year inflation,0.009151026817575165
Core inflation,2003-07-01,1-year inflation,0.011124223437781635
Core inflation,2003-07-01,3-year inflation,0.009181669147711404
Core inflation,2003-08-01,1-year inflation,0.00976220714182879
Core inflation,2003-08-01,3-year inflation,0.008614377104593202
Core inflation,2003-09-01,1-year inflation,0.009000177511748675
Core inflation,2003-09-01,3-year inflation,0.00866741980966588
Core inflation,2003-10-01,1-year inflation,0.008920996369169654
Core inflation,2003-10-01,3-year inflation,0.008693378093386817
Core inflation,2003-11-01,1-year inflation,0.008613634996250577
Core inflation,2003-11-01,3-year inflation,0.008577849477053258
Core inflation,2003-12-01,1-year inflation,0.008831627313002825
Core inflation,2003-12-01,3-year inflation,0.009552280876840668
Core inflation,2004-01-01,1-year inflation,0.005950375425054842
Core inflation,2004-01-01,3-year inflation,0.00846581037803544
Core inflation,2004-02-01,1-year inflation,0.006144995799385426
Core inflation,2004-02-01,3-year inflation,0.008284854935885568
Core inflation,2004-03-01,1-year inflation,0.005764844465301109
Core inflation,2004-03-01,3-year inflation,0.008004416063711276
Core inflation,2004-04-01,1-year inflation,0.005760223312127753
Core inflation,2004-04-01,3-year inflation,0.008261242285949195
Core inflation,2004-05-01,1-year inflation,0.005643368383377919
Core inflation,2004-05-01,3-year inflation,0.008238183741472421
Core inflation,2004-06-01,1-year inflation,0.006689903222059966
Core inflation,2004-06-01,3-year inflation,0.008483727481950804
Core inflation,2004-07-01,1-year inflation,0.006355641688195249
Core inflation,2004-07-01,3-year inflation,0.008341013832365872
Core inflation,2004-08-01,1-year inflation,0.005501401036560458
Core inflation,2004-08-01,3-year inflation,0.007969693040452667
Core inflation,2004-09-01,1-year inflation,0.006336498218495805
Core inflation,2004-09-01,3-year inflation,0.00803261563065917
Core inflation,2004-10-01,1-year inflation,0.005936990187063042
Core inflation,2004-10-01,3-year inflation,0.007913818190093357
Core inflation,2004-11-01,1-year inflation,0.005736320851198916
Core inflation,2004-11-01,3-year inflation,0.00781470662870178
Core inflation,2004-12-01,1-year inflation,0.00571776215430423
Core inflation,2004-12-01,3-year inflation,0.008003540457106642
Core inflation,2005-01-01,1-year inflation,0.008654582222879454
Core inflation,2005-01-01,3-year inflation,0.007816577096815295
Core inflation,2005-02-01,1-year inflation,0.0075520112814101556
Core inflation,2005-02-01,3-year inflation,0.007682115946133331
Core inflation,2005-03-01,1-year inflation,0.007343991226968751
Core inflation,2005-03-01,3-year inflation,0.007524049782278049
Core inflation,2005-04-01,1-year inflation,0.007985917092805548
Core inflation,2005-04-01,3-year inflation,0.007563843795884064
Core inflation,2005-05-01,1-year inflation,0.007278359919422534
Core inflation,2005-05-01,3-year inflation,0.007419553198725956
Core inflation,2005-06-01,1-year inflation,0.008036390048097884
Core inflation,2005-06-01,3-year inflation,0.007702083613876597
Core inflation,2005-07-01,1-year inflation,0.007911262025895597
Core inflation,2005-07-01,3-year inflation,0.007855460784380139
Core inflation,2005-08-01,1-year inflation,0.007551323396564594
Core inflation,2005-08-01,3-year inflation,0.007102799839508257
Core inflation,2005-09-01,1-year inflation,0.007099218544873421
Core inflation,2005-09-01,3-year inflation,0.007084638036091654
Core inflation,2005-10-01,1-year inflation,0.006819765292548631
Core inflation,2005-10-01,3-year inflation,0.0067939438120723315
Core inflation,2005-11-01,1-year inflation,0.00714245808431239
Core inflation,2005-11-01,3-year inflation,0.006721738287559657
Core inflation,2005-12-01,1-year inflation,0.007100084601779009
Core inflation,2005-12-01,3-year inflation,0.006717891049223119
Core inflation,2006-01-01,1-year inflation,0.008053179706927371
Core inflation,2006-01-01,3-year inflation,0.006804073390701786
Core inflation,2006-02-01,1-year inflation,0.007588832631451789
Core inflation,2006-02-01,3-year inflation,0.00643522491355693
Core inflation,2006-03-01,1-year inflation,0.00829376194573717
Core inflation,2006-03-01,3-year inflation,0.006623460237509586
Core inflation,2006-04-01,1-year inflation,0.007893504777184786
Core inflation,2006-04-01,3-year inflation,0.006621986794930186
Core inflation,2006-05-01,1-year inflation,0.008109089635868118
Core inflation,2006-05-01,3-year inflation,0.006433925552074163
Core inflation,2006-06-01,1-year inflation,0.00738222843719912
Core inflation,2006-06-01,3-year inflation,0.00651089162447401
Core inflation,2006-07-01,1-year inflation,0.007185446392770911
Core inflation,2006-07-01,3-year inflation,0.00653385772990898
Core inflation,2006-08-01,1-year inflation,0.007274644429837501
Core inflation,2006-08-01,3-year inflation,0.006226866718684157
Core inflation,2006-09-01,1-year inflation,0.0071385457721694105
Core inflation,2006-09-01,3-year inflation,0.006514810982223685
Core inflation,2006-10-01,1-year inflation,0.006823124963451105
Core inflation,2006-10-01,3-year inflation,0.006191175481814547
Core inflation,2006-11-01,1-year inflation,0.00662719361208788
Core inflation,2006-11-01,3-year inflation,0.006181452417032188
Core inflation,2006-12-01,1-year inflation,0.006665934180250443
Core inflation,2006-12-01,3-year inflation,0.0060710046390770244
Core inflation,2007-01-01,1-year inflation,0.005760951558787059
Core inflation,2007-01-01,3-year inflation,0.006779117353211752
Core inflation,2007-02-01,1-year inflation,0.0059944622813986985
Core inflation,2007-02-01,3-year inflation,0.00665601361746536
Core inflation,2007-03-01,1-year inflation,0.005134980587965239
Core inflation,2007-03-01,3-year inflation,0.006436220869469387
Core inflation,2007-04-01,1-year inflation,0.004965115384818474
Core inflation,2007-04-01,3-year inflation,0.006243243746863029
Core inflation,2007-05-01,1-year inflation,0.0046919112395557025
Core inflation,2007-05-01,3-year inflation,0.005947840994745156
Core inflation,2007-06-01,1-year inflation,0.004828875765310244
Core inflation,2007-06-01,3-year inflation,0.005883988609838487
Core inflation,2007-07-01,1-year inflation,0.005429265163813553
Core inflation,2007-07-01,3-year inflation,0.005946775633226827
Core inflation,2007-08-01,1-year inflation,0.005473623270678734
Core inflation,2007-08-01,3-year inflation,0.00594833627058593
Core inflation,2007-09-01,1-year inflation,0.005470256854658426
Core inflation,2007-09-01,3-year inflation,0.00571858559064684
Core inflation,2007-10-01,1-year inflation,0.005280067214877262
Core inflation,2007-10-01,3-year inflation,0.005694170699018536
Core inflation,2007-11-01,1-year inflation,0.005512499933306234
Core inflation,2007-11-01,3-year inflation,0.0056308624790787475
Core inflation,2007-12-01,1-year inflation,0.005625003061181583
Core inflation,2007-12-01,3-year inflation,0.005746049866129782
Core inflation,2008-01-01,1-year inflation,0.006229272791743868
Core inflation,2008-01-01,3-year inflation,0.0059713331412535806
Core inflation,2008-02-01,1-year inflation,0.006359791075767924
Core inflation,2008-02-01,3-year inflation,0.006054311006012719
Core inflation,2008-03-01,1-year inflation,0.006727189285436977
Core inflation,2008-03-01,3-year inflation,0.006022382096894315
Core inflation,2008-04-01,1-year inflation,0.007789118342954012
Core inflation,2008-04-01,3-year inflation,0.006032257187771918
Core inflation,2008-05-01,1-year inflation,0.007942802864939487
Core inflation,2008-05-01,3-year inflation,0.006172461622412041
Core inflation,2008-06-01,1-year inflation,0.008035646561039323
Core inflation,2008-06-01,3-year inflation,0.0060306393697025385
Core inflation,2008-07-01,1-year inflation,0.00791459181426489
Core inflation,2008-07-01,3-year inflation,0.006018540654667817
Core inflation,2008-08-01,1-year inflation,0.007440344947960166
Core inflation,2008-08-01,3-year inflation,0.005947045073149021
Core inflation,2008-09-01,1-year inflation,0.007817713713130139
Core inflation,2008-09-01,3-year inflation,0.005987778184906559
Core inflation,2008-10-01,1-year inflation,0.007712105059647871
Core inflation,2008-10-01,3-year inflation,0.00590725120208992
Core inflation,2008-11-01,1-year inflation,0.0072852867987408905
Core inflation,2008-11-01,3-year inflation,0.005640333397986904
Core inflation,2008-12-01,1-year inflation,0.006753589869365085
Core inflation,2008-12-01,3-year inflation,0.005588427766199984
Core inflation,2009-01-01,1-year inflation,0.0070079839684207244
Core inflation,2009-01-01,3-year inflation,0.00570660325669151
Core inflation,2009-02-01,1-year inflation,0.006640207435225963
Core inflation,2009-02-01,3-year inflation,0.005602964255156223
Core inflation,2009-03-01,1-year inflation,0.006279059257212924
Core inflation,2009-03-01,3-year inflation,0.005168082317223665
Core inflation,2009-04-01,1-year inflation,0.005302441947815415
Core inflation,2009-04-01,3-year inflation,0.0047549963166025845
Core inflation,2009-05-01,1-year inflation,0.005230470983422199
Core inflation,2009-05-01,3-year inflation,0.004567042466413118
Core inflation,2009-06-01,1-year inflation,0.005182248708249333
Core inflation,2009-06-01,3-year inflation,0.0045342631775169735
Core inflation,2009-07-01,1-year inflation,0.005098013780892072
Core inflation,2009-07-01,3-year inflation,0.004496641413616578
Core inflation,2009-08-01,1-year inflation,0.005476833544856558
Core inflation,2009-08-01,3-year inflation,0.004483400840226179
Core inflation,2009-09-01,1-year inflation,0.006567259975317307
Core inflation,2009-09-01,3-year inflation,0.004397099135626945
Core inflation,2009-10-01,1-year inflation,0.006709054393625504
Core inflation,2009-10-01,3-year inflation,0.004275375957025812
Core inflation,2009-11-01,1-year inflation,0.006521657219058582
Core inflation,2009-11-01,3-year inflation,0.004356883138342726
Core inflation,2009-12-01,1-year inflation,0.0067200463578874405
Core inflation,2009-12-01,3-year inflation,0.004294282756994741
Core inflation,2010-01-01,1-year inflation,0.008912927571792715
Core inflation,2010-01-01,3-year inflation,0.004047245961423198
Core inflation,2010-02-01,1-year inflation,0.008933635137787313
Core inflation,2010-02-01,3-year inflation,0.004214850548265374
Core inflation,2010-03-01,1-year inflation,0.007896176467319356
Core inflation,2010-03-01,3-year inflation,0.004390357247311555
Core inflation,2010-04-01,1-year inflation,0.00896242695965205
Core inflation,2010-04-01,3-year inflation,0.004973351652556736
Core inflation,2010-05-01,1-year inflation,0.007913452519915647
Core inflation,2010-05-01,3-year inflation,0.004803909499243448
Core inflation,2010-06-01,1-year inflation,0.007932690355788249
Core inflation,2010-06-01,3-year inflation,0.004862147501253257
Core inflation,2010-07-01,1-year inflation,0.008078421484130292
Core inflation,2010-07-01,3-year inflation,0.00459933424291022
Core inflation,2010-08-01,1-year inflation,0.007975633643433561
Core inflation,2010-08-01,3-year inflation,0.00485035643384471
Core inflation,2010-09-01,1-year inflation,0.008260907292113442
Core inflation,2010-09-01,3-year inflation,0.005099768330821331
Core inflation,2010-10-01,1-year inflation,0.007479659849410901
Core inflation,2010-10-01,3-year inflation,0.004985745021273382
Core inflation,2010-11-01,1-year inflation,0.006271577243195965
Core inflation,2010-11-01,3-year inflation,0.004995601048675809
Core inflation,2010-12-01,1-year inflation,0.006245485677923461
Core inflation,2010-12-01,3-year inflation,0.0049051171162133745
Core inflation,2011-01-01,1-year inflation,0.004696612470896644
Core inflation,2011-01-01,3-year inflation,0.004219577989975428
Core inflation,2011-02-01,1-year inflation,0.004745695579464079
Core inflation,2011-02-01,3-year inflation,0.004439894396269912
Core inflation,2011-03-01,1-year inflation,0.005889850262957809
Core inflation,2011-03-01,3-year inflation,0.004767594729790307
Core inflation,2011-04-01,1-year inflation,0.004893710900667783
Core inflation,2011-04-01,3-year inflation,0.004764200891241759
Core inflation,2011-05-01,1-year inflation,0.005139568696065027
Core inflation,2011-05-01,3-year inflation,0.004718527767769016
Core inflation,2011-06-01,1-year inflation,0.005568080137295231
Core inflation,2011-06-01,3-year inflation,0.004864186306489349
Core inflation,2011-07-01,1-year inflation,0.006007377272167064
Core inflation,2011-07-01,3-year inflation,0.0042670458499074445
Core inflation,2011-08-01,1-year inflation,0.006353042078085796
Core inflation,2011-08-01,3-year inflation,0.004306442088757628
Core inflation,2011-09-01,1-year inflation,0.008108522743145666
Core inflation,2011-09-01,3-year inflation,0.005418908284111772
Core inflation,2011-10-01,1-year inflation,0.006885913129518832
Core inflation,2011-10-01,3-year inflation,0.005357935271220578
Core inflation,2011-11-01,1-year inflation,0.006280946933564911
Core inflation,2011-11-01,3-year inflation,0.0052616073834985165
Core inflation,2011-12-01,1-year inflation,0.006162458349396754
Core inflation,2011-12-01,3-year inflation,0.005181218466930714
Core inflation,2012-01-01,1-year inflation,0.005136566627604648
Core inflation,2012-01-01,3-year inflation,0.005235398631283433
Core inflation,2012-02-01,1-year inflation,0.005174192908321713
Core inflation,2012-02-01,3-year inflation,0.004910592270783706
Core inflation,2012-03-01,1-year inflation,0.006307680793889444
Core inflation,2012-03-01,3-year inflation,0.005038380149561531
Core inflation,2012-04-01,1-year inflation,0.0056898806237807836
Core inflation,2012-04-01,3-year inflation,0.005069419019989613
Core inflation,2012-05-01,1-year inflation,0.00582010395550526
Core inflation,2012-05-01,3-year inflation,0.004725670951834164
Core inflation,2012-06-01,1-year inflation,0.005812501327357631
Core inflation,2012-06-01,3-year inflation,0.004903749728967423
Core inflation,2012-07-01,1-year inflation,0.006762933713578316
Core inflation,2012-07-01,3-year inflation,0.0045596554216409185
Core inflation,2012-08-01,1-year inflation,0.005273492920519668
Core inflation,2012-08-01,3-year inflation,0.004098230567804715
Core inflation,2012-09-01,1-year inflation,0.006271856801580849
Core inflation,2012-09-01,3-year inflation,0.005022138886811637
Core inflation,2012-10-01,1-year inflation,0.006827406793070882
Core inflation,2012-10-01,3-year inflation,0.004735229313110506
Core inflation,2012-11-01,1-year inflation,0.007251107188729642
Core inflation,2012-11-01,3-year inflation,0.004490585613570899
Core inflation,2012-12-01,1-year inflation,0.006980562598846283
Core inflation,2012-12-01,3-year inflation,0.004690479617477125
Core inflation,2013-01-01,1-year inflation,0.00822957877223805
Core inflation,2013-01-01,3-year inflation,0.004386974698480615
Core inflation,2013-02-01,1-year inflation,0.008392230401356029
Core inflation,2013-02-01,3-year inflation,0.004592951194562325
Core inflation,2013-03-01,1-year inflation,0.00863010703858047
Core inflation,2013-03-01,3-year inflation,0.00491736285703853
Core inflation,2013-04-01,1-year inflation,0.008375098857513382
Core inflation,2013-04-01,3-year inflation,0.004713769976069848
Core inflation,2013-05-01,1-year inflation,0.008174701485978868
Core inflation,2013-05-01,3-year inflation,0.004856137114680288
Core inflation,2013-06-01,1-year inflation,0.008338811158191116
Core inflation,2013-06-01,3-year inflation,0.004902939323114709
Core inflation,2013-07-01,1-year inflation,0.007987096079708461
Core inflation,2013-07-01,3-year inflation,0.005522512320453027
Core inflation,2013-08-01,1-year inflation,0.0087675918474007
Core inflation,2013-08-01,3-year inflation,0.005792799231504014
Core inflation,2013-09-01,1-year inflation,0.008089065550234977
Core inflation,2013-09-01,3-year inflation,0.0059154100173805435
Core inflation,2013-10-01,1-year inflation,0.008162159896839742
Core inflation,2013-10-01,3-year inflation,0.0055869500662585
Core inflation,2013-11-01,1-year inflation,0.01061995911575389
Core inflation,2013-11-01,3-year inflation,0.006085897306239226
Core inflation,2013-12-01,1-year inflation,0.008463799391110282
Core inflation,2013-12-01,3-year inflation,0.00591516933616233
Core inflation,2014-01-01,1-year inflation,0.006851792017641751
Core inflation,2014-01-01,3-year inflation,0.005289664294493013
Core inflation,2014-02-01,1-year inflation,0.005964108045829973
Core inflation,2014-02-01,3-year inflation,0.004611726394035782
Core inflation,2014-03-01,1-year inflation,0.00654463461917735
Core inflation,2014-03-01,3-year inflation,0.005325575967452826
Core inflation,2014-04-01,1-year inflation,0.0069931501523508
Core inflation,2014-04-01,3-year inflation,0.005352494547833982
Core inflation,2014-05-01,1-year inflation,0.007055470187690791
Core inflation,2014-05-01,3-year inflation,0.005464100509297306
Core inflation,2014-06-01,1-year inflation,0.006120813941532739
Core inflation,2014-06-01,3-year inflation,0.005070375632380835
Core inflation,2014-07-01,1-year inflation,0.005543683656407861
Core inflation,2014-07-01,3-year inflation,0.0049126733239124405
Core inflation,2014-08-01,1-year inflation,0.005130957935292067
Core inflation,2014-08-01,3-year inflation,0.004541820178407386
Core inflation,2014-09-01,1-year inflation,0.00600119888552133
Core inflation,2014-09-01,3-year inflation,0.005510659687115951
Core inflation,2014-10-01,1-year inflation,0.005961412962387472
Core inflation,2014-10-01,3-year inflation,0.005508440729507724
Core inflation,2014-11-01,1-year inflation,0.004949406897547555
Core inflation,2014-11-01,3-year inflation,0.006085468261607449
Core inflation,2014-12-01,1-year inflation,0.005844577475794402
Core inflation,2014-12-01,3-year inflation,0.0059350481409997016
Core inflation,2015-01-01,1-year inflation,0.005595456583773884
Core inflation,2015-01-01,3-year inflation,0.005476466305838936
Core inflation,2015-02-01,1-year inflation,0.005273144194644108
Core inflation,2015-02-01,3-year inflation,0.004623682996056127
Core inflation,2015-03-01,1-year inflation,0.0053942707286779015
Core inflation,2015-03-01,3-year inflation,0.005272826836407125
Core inflation,2015-04-01,1-year inflation,0.00882239582202217
Core inflation,2015-04-01,3-year inflation,0.005774575604292654
Core inflation,2015-05-01,1-year inflation,0.00959748930901044
Core inflation,2015-05-01,3-year inflation,0.005747198350564085
Core inflation,2015-06-01,1-year inflation,0.007530086443387141
Core inflation,2015-06-01,3-year inflation,0.005334888823871513
Core inflation,2015-07-01,1-year inflation,0.008295533355954503
Core inflation,2015-07-01,3-year inflation,0.005684358643983434
Core inflation,2015-08-01,1-year inflation,0.008395162651252147
Core inflation,2015-08-01,3-year inflation,0.005327138278953726
Core inflation,2015-09-01,1-year inflation,0.008517053132055875
Core inflation,2015-09-01,3-year inflation,0.006169678780384285
Core inflation,2015-10-01,1-year inflation,0.008851616036766048
Core inflation,2015-10-01,3-year inflation,0.006194700883364063
Core inflation,2015-11-01,1-year inflation,0.0034856110967702338
Core inflation,2015-11-01,3-year inflation,0.005457299026459765
Core inflation,2015-12-01,1-year inflation,0.00390514844788115
Core inflation,2015-12-01,3-year inflation,0.00520736467287234
Core inflation,2016-01-01,1-year inflation,0.0040991842820809
Core inflation,2016-01-01,3-year inflation,0.005190879387538948
Core inflation,2016-02-01,1-year inflation,0.0035452402716803864
Core inflation,2016-02-01,3-year inflation,0.0038391856135941167
Core inflation,2016-03-01,1-year inflation,0.004017323328513573
Core inflation,2016-03-01,3-year inflation,0.004540175105179131
Core inflation,2016-04-01,1-year inflation,0.0033750763964769427
Core inflation,2016-04-01,3-year inflation,0.005124020973335638
Core inflation,2016-05-01,1-year inflation,0.003757094303950652
Core inflation,2016-05-01,3-year inflation,0.0054094690610653855
Core inflation,2016-06-01,1-year inflation,0.003892851034903584
Core inflation,2016-06-01,3-year inflation,0.004900896659797463
Core inflation,2016-07-01,1-year inflation,0.004655636548756173
Core inflation,2016-07-01,3-year inflation,0.00540479050690141
Core inflation,2016-08-01,1-year inflation,0.003989068864657278
Core inflation,2016-08-01,3-year inflation,0.004634362346045819
Core inflation,2016-09-01,1-year inflation,0.003626992860387703
Core inflation,2016-09-01,3-year inflation,0.005066504381571392
Core inflation,2016-10-01,1-year inflation,0.0038987555646620687
Core inflation,2016-10-01,3-year inflation,0.005210494935917914
Core inflation,2016-11-01,1-year inflation,0.003591010308044571
Core inflation,2016-11-01,3-year inflation,0.003547538281429248
Core inflation,2016-12-01,1-year inflation,0.004025136522523813
Core inflation,2016-12-01,3-year inflation,0.003903254445698753
Core inflation,2017-01-01,1-year inflation,0.003457370898451351
Core inflation,2017-01-01,3-year inflation,0.00371888224789734
Core inflation,2017-02-01,1-year inflation,0.004360216811538915
Core inflation,2017-02-01,3-year inflation,0.003476573541729694
Core inflation,2017-03-01,1-year inflation,0.0034788551248074264
Core inflation,2017-03-01,3-year inflation,0.0037001065204650095
Core inflation,2017-04-01,1-year inflation,0.004918683372562176
Core inflation,2017-04-01,3-year inflation,0.004489881882309805
Core inflation,2017-05-01,1-year inflation,0.004203216881280878
Core inflation,2017-05-01,3-year inflation,0.004687429130788854
Core inflation,2017-06-01,1-year inflation,0.005572647946187867
